{'.id': '*13A8', 'type': 'A', 'data': '159.148.147.244', 'name': 'global-balancer-d.mikrotik.com', 'ttl': '13m5s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*254C', 'type': 'A', 'data': '142.250.4.105', 'name': 'www.google.com', 'ttl': '27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*254D', 'type': 'A', 'data': '142.250.4.103', 'name': 'www.google.com', 'ttl': '27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*254E', 'type': 'A', 'data': '142.250.4.99', 'name': 'www.google.com', 'ttl': '27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*254F', 'type': 'A', 'data': '142.250.4.106', 'name': 'www.google.com', 'ttl': '27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2550', 'type': 'A', 'data': '142.250.4.104', 'name': 'www.google.com', 'ttl': '27s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2551', 'type': 'A', 'data': '54.204.119.253', 'name': 'services.insurads.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2552', 'type': 'A', 'data': '3.214.199.193', 'name': 'services.insurads.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2553', 'type': 'A', 'data': '3.218.64.137', 'name': 'services.insurads.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2554', 'type': 'A', 'data': '52.205.52.6', 'name': 'services.insurads.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2555', 'type': 'A', 'data': '3.230.103.202', 'name': 'services.insurads.com', 'ttl': '0s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2556', 'type': 'CNAME', 'data': 'hb-geo.delivery-prod-sas.akadns.net', 'name': 'prga.smartadserver.com', 'ttl': '4m33s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2557', 'type': 'CNAME', 'data': 'euw2.smartadserver.com', 'name': 'hb-geo.delivery-prod-sas.akadns.net', 'ttl': '1m1s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2558', 'type': 'A', 'data': '217.182.178.224', 'name': 'euw2.smartadserver.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2559', 'type': 'A', 'data': '5.135.209.97', 'name': 'euw2.smartadserver.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*255A', 'type': 'A', 'data': '5.196.111.64', 'name': 'euw2.smartadserver.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*255B', 'type': 'A', 'data': '178.32.210.227', 'name': 'euw2.smartadserver.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*255C', 'type': 'A', 'data': '178.32.210.226', 'name': 'euw2.smartadserver.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*255D', 'type': 'A', 'data': '5.196.111.65', 'name': 'euw2.smartadserver.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*255E', 'type': 'A', 'data': '217.182.178.225', 'name': 'euw2.smartadserver.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*255F', 'type': 'A', 'data': '5.135.209.96', 'name': 'euw2.smartadserver.com', 'ttl': '6m25s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2560', 'type': 'A', 'data': '142.251.10.155', 'name': 'pagead2.googlesyndication.com', 'ttl': '3m16s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2561', 'type': 'A', 'data': '142.251.10.154', 'name': 'pagead2.googlesyndication.com', 'ttl': '3m16s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2562', 'type': 'A', 'data': '142.251.10.157', 'name': 'pagead2.googlesyndication.com', 'ttl': '3m16s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2563', 'type': 'A', 'data': '142.251.10.156', 'name': 'pagead2.googlesyndication.com', 'ttl': '3m16s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2564', 'type': 'CNAME', 'data': 'pagead-googlehosted.l.google.com', 'name': '7805a93ecce86804fcc108dc9f483019.safeframe.googlesyndication.com', 'ttl': '4m1s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2565', 'type': 'CNAME', 'data': 'pagead-googlehosted.l.google.com', 'name': '6cd573d9d5dbd00f6e69a31880c07645.safeframe.googlesyndication.com', 'ttl': '4m2s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2567', 'type': 'CNAME', 'data': 'bisdr.vidazoo.com', 'name': 'bis1.vidazoo.com', 'ttl': '2m39s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2568', 'type': 'A', 'data': '207.246.81.7', 'name': 'h1tlkvtlb.puzztake.com', 'ttl': '4m39s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
{'.id': '*2569', 'type': 'A', 'data': '149.28.232.182', 'name': 'h1tlkvtlb.puzztake.com', 'ttl': '4m39s', 'static': False, 'timestamp': '2023-11-17 16:25:44 WIB'}
